Time,Latitude,Longitude
737,30.30823331040067,120.0249584548034
738,30.30816662747502,120.0249593096973
739,30.30810634481343,120.024982228123
740,30.30802190821882,120.0249856038051
741,30.30789570484064,120.0250459225581
742,30.30779006704807,120.0250970631213
743,30.30769447703099,120.0251545962727
744,30.30760005521511,120.0252035287862
745,30.30746475577222,120.0252715101459
746,30.30734005960332,120.0253220328212
747,30.30722550551877,120.0253864244727
748,30.30710468230776,120.0254810898368
749,30.30700153397331,120.0255654487031
750,30.3068998070384,120.0256109573994
751,30.30680714196613,120.0256777623348
752,30.30671564103815,120.0257511707387
753,30.30660286856176,120.0258176438712
754,30.30649918818069,120.025897330735
755,30.30638975030293,120.0259835212858
756,30.30631055751766,120.0260526436523
757,30.30623224631854,120.026135385056
758,30.30611291948926,120.026225797601
759,30.30599561041867,120.0263005359266
760,30.30589373779232,120.0263877389932
761,30.30579336278737,120.0264666913551
762,30.30570755737715,120.0265512640135
763,30.30560989100735,120.0266210875239
764,30.30553277209347,120.0267172289051
765,30.30545022374535,120.0267578769812
766,30.30536869443387,120.0268385246981
767,30.30528201150194,120.0269180803799
768,30.30522688874496,120.0269906107064
769,30.30517222990619,120.0270625305448
770,30.30510006292511,120.0271398549647
771,30.30502869664081,120.027209745851
772,30.30495811800693,120.0272788653491
773,30.30487675416155,120.0273336404107
774,30.3047907258264,120.0274132195955
775,30.30472274185339,120.0274607035848
776,30.30467782659817,120.0274899431636
777,30.30459447607987,120.0275608786756
778,30.30453405885796,120.0276451667164
779,30.30444183980791,120.0277133649985
780,30.30436161107341,120.0277503324362
781,30.30428243024602,120.0278177759509
782,30.30423021521798,120.02788074564
783,30.30415787012794,120.0279594128961
784,30.30410163681562,120.0280083623607
785,30.30404089336992,120.0280744763398
786,30.30397578595653,120.0281513740613
787,30.30386364171004,120.0282453170328
788,30.30379622617234,120.0282805252624
789,30.30369650569685,120.0283784534994
790,30.30361141228441,120.0284134617913
791,30.30350833961504,120.0284729903762
792,30.30344482831824,120.0285119145941
793,30.3033446321924,120.0285934915021
794,30.30330750129219,120.0285948955954
795,30.30320964627229,120.0286982631726
796,30.30311940628235,120.02874741789
797,30.30298960871163,120.0288484018976
798,30.30287988318786,120.0289014209618
799,30.30282865614566,120.0289360163245
800,30.30274432242085,120.0289760988083
801,30.30263933473278,120.0290434492641
802,30.30255786307918,120.0291207343693
803,30.30246699638211,120.0291692948032
804,30.30237244459293,120.0292604080315
805,30.30228979431728,120.0292963335885
806,30.30221347575449,120.0293478999512
807,30.30210847713527,120.0294082510291
808,30.30203964707145,120.0294478131407
809,30.30196210106255,120.0294655316476
810,30.30182450436258,120.0295471904523
811,30.30176865253381,120.029600648064
812,30.30162271194512,120.0296528501212
813,30.3015160316807,120.0296960011926
814,30.3014030471956,120.0297523926737
815,30.30131790920174,120.0298046662638
816,30.30123426801788,120.0298463261357
817,30.30111711589431,120.0299062734911
818,30.30101110230068,120.0299578052148
819,30.30091918832602,120.0300143170745
820,30.30081681476618,120.0300810567024
821,30.30069874941179,120.0301460940565
822,30.30057745942552,120.0302207087755
823,30.30050934887998,120.0302736831143
824,30.30038667713316,120.0303617945776
825,30.30028836862662,120.0304383232926
826,30.3001971739576,120.0305084180458
827,30.30010754243078,120.0305826418813
828,30.30000404044319,120.0306596595763
829,30.29989254771769,120.030708170399
830,30.29968159131052,120.0308451271086
831,30.29954586732597,120.030951583068
832,30.29937869555582,120.0311002458323
833,30.29921421884663,120.0312365690066
834,30.2991275798043,120.0313440177051
835,30.29894590810505,120.0314883844162
836,30.29883009235375,120.0315959093497
837,30.29869493931311,120.0317231483613
838,30.29856161411692,120.0318486664872
839,30.2984200365341,120.0320113452965
840,30.29830030297743,120.032142143011
841,30.29821146742641,120.0322604500211
842,30.29810399421494,120.0324161070815
843,30.29795935810098,120.0325806525246
844,30.29781689705257,120.0328167724857
845,30.29770445841393,120.0330031319428
846,30.29759335217883,120.0331598430042
847,30.29749265825638,120.0333329492364
848,30.29733915870237,120.0334852934722
849,30.29718817954776,120.0335725056082
850,30.29704833436921,120.0337029002191
851,30.29694485149228,120.0337971828335
852,30.29678340360053,120.0339143867634
853,30.29662482714235,120.0339601433289
854,30.29650978313898,120.0341275300336
855,30.29641235742649,120.0341995283357
856,30.29633199586651,120.0343313913109
857,30.29624444774796,120.0344445045131
858,30.2960875084724,120.0345930104797
859,30.29599470480579,120.0346440393261
860,30.29589529769517,120.0347270980558
861,30.2957670422898,120.0348310879345
862,30.29565547851923,120.0349022635333
863,30.29557460303299,120.0349674513198
864,30.29544393847867,120.0350507057907
865,30.29532950773171,120.0351503968789
866,30.29508120735613,120.0352816423114
867,30.29493056224341,120.0353547561692
868,30.29478237454208,120.0354359467324
869,30.29461594650894,120.0355100740359
870,30.29452367494173,120.035562021833
871,30.29434196429875,120.0356824097847
872,30.29416392519538,120.03572874772
873,30.29400867288335,120.0358332301665
874,30.29390353393752,120.0359111518295
875,30.29372491210692,120.0359991075436
876,30.29358650006836,120.0360540528109
877,30.29347738591138,120.0361042469195
878,30.29334296231882,120.0361234340625
879,30.29319321087025,120.036220882384
880,30.29308050195222,120.0362448430749
881,30.29295236262632,120.0363207755499
882,30.29282621638592,120.0363707341559
883,30.29272670700309,120.0364331396648
884,30.29256356262524,120.0364785474815
885,30.29246726571193,120.0365069655534
886,30.29234853380879,120.0365700689535
887,30.29225482946264,120.0365895829293
888,30.29216224553156,120.0366247088097
889,30.29206318855791,120.0366918096956
890,30.29192810975189,120.0367076863339
891,30.29184673237966,120.0367638133934
892,30.29173715650101,120.0368071706336
893,30.29162916037459,120.0368575514722
894,30.29154387641784,120.0368821269761
895,30.29143167375884,120.0369169750734
896,30.29136240733647,120.0369394268048
897,30.29127333114375,120.0369563542661
898,30.29119880580758,120.0370087960596
899,30.29111170812195,120.037039882002
900,30.29102565352933,120.0370632570686
901,30.29090819173188,120.0371259548716
902,30.29077356964604,120.0371605656811
903,30.29063525590865,120.0372022435606
904,30.29055480304644,120.0372664841267
905,30.29048135679954,120.0372588848128
906,30.29033679000665,120.0373277359253
907,30.2900737707214,120.0374324528985
908,30.28998834435609,120.0374460482175
909,30.28992078736501,120.0374513833339
910,30.28985946339376,120.0374629650359
911,30.28981522126064,120.0374664361672
912,30.28973306680978,120.0374728817871
913,30.2895925132781,120.0374985951095
914,30.28949008062517,120.037507081594
915,30.28942163736778,120.0375127520514
916,30.28934627286949,120.0375189959029
917,30.28926820204521,120.0375254639435
